名次,球队,赛,胜,平,负,积分
1,皇家马德里,3,3,0,0,9
2,维戈塞尔塔,3,2,1,0,7
3,巴塞罗那,2,2,0,0,6
4,塞维利亚,2,1,1,0,4
5,西班牙人,2,1,1,0,4
6,毕尔巴鄂竞技,2,1,1,0,4
7,韦斯卡,2,1,1,0,4
8,皇家社会,3,1,1,1,4
9,赫塔菲,3,1,1,1,4
10,马德里竞技,3,1,1,1,4
11,赫罗纳,3,1,1,1,4
12,莱万特,2,1,0,1,3
13,埃瓦尔,3,1,0,2,3
14,巴拉多利德,3,0,2,1,2
15,比利亚雷亚尔,3,0,1,2,1
16,瓦伦西亚,2,0,1,1,1
17,阿拉维斯,2,0,1,1,1
18,皇家贝蒂斯,2,0,1,1,1
19,莱加内斯,3,0,1,2,1
20,巴列卡诺,2,0,0,2,0
